384 , 0.583333 
1 , 0.000000 
2 , 0.000000 
3 , 0.000000 
4 , 0.000000 
5 , 0.000000 
6 , 0.000000 
7 , 0.000000 
8 , 0.000000 
9 , 0.000000 
10 , 0.000000 
11 , 0.000000 
12 , 0.000000 
13 , 0.000000 
14 , 0.000000 
15 , 0.000000 
16 , 0.000000 
17 , 0.000000 
18 , 0.000000 
19 , 0.000000 
20 , 0.000000 
21 , 0.000000 
22 , 0.000000 
23 , 0.000000 
24 , 0.583333 
25 , 0.583333 
26 , 0.583333 
27 , 0.583333 
28 , 0.583333 
29 , 0.583333 
30 , 0.583333 
31 , 0.583333 
32 , 0.583333 
33 , 0.583333 
34 , 0.583333 
35 , 0.583333 
36 , 0.583333 
37 , 0.583333 
38 , 0.583333 
39 , 0.583333 
40 , 0.583333 
41 , 0.583333 
42 , 0.583333 
43 , 0.583333 
44 , 0.583333 
45 , 0.583333 
46 , 0.583333 
47 , 0.583333 
48 , 0.583333 
49 , 0.583333 
50 , 0.583333 
51 , 0.583333 
52 , 0.583333 
53 , 0.583333 
54 , 0.583333 
55 , 0.583333 
56 , 0.583333 
57 , 0.583333 
58 , 0.583333 
59 , 0.583333 
60 , 0.583333 
61 , 0.583333 
62 , 0.583333 
63 , 0.583333 
64 , 0.583333 
65 , 0.583333 
66 , 0.583333 
67 , 0.583333 
68 , 0.583333 
69 , 0.583333 
70 , 0.583333 
71 , 0.583333 
72 , 0.583333 
73 , 0.583333 
74 , 0.583333 
75 , 0.583333 
76 , 0.583333 
77 , 0.583333 
78 , 0.583333 
79 , 0.583333 
80 , 0.583333 
81 , 0.583333 
82 , 0.583333 
83 , 0.583333 
84 , 0.583333 
85 , 0.583333 
86 , 0.583333 
87 , 0.583333 
88 , 0.583333 
89 , 0.583333 
90 , 0.583333 
91 , 0.583333 
92 , 0.583333 
93 , 0.583333 
94 , 0.583333 
95 , 0.583333 
96 , 0.583333 
97 , 0.583333 
98 , 0.583333 
99 , 0.583333 
100 , 0.583333 
101 , 0.583333 
102 , 0.583333 
103 , 0.583333 
104 , 0.583333 
105 , 0.583333 
106 , 0.583333 
107 , 0.583333 
108 , 0.583333 
109 , 0.583333 
110 , 0.583333 
111 , 0.583333 
112 , 0.583333 
113 , 0.583333 
114 , 0.583333 
115 , 0.583333 
116 , 0.583333 
117 , 0.583333 
118 , 0.583333 
119 , 0.583333 
120 , 0.583333 
121 , 0.583333 
122 , 0.583333 
123 , 0.583333 
124 , 0.583333 
125 , 0.583333 
126 , 0.583333 
127 , 0.583333 
128 , 0.583333 
129 , 0.583333 
130 , 0.583333 
131 , 0.583333 
132 , 0.583333 
133 , 0.583333 
134 , 0.583333 
135 , 0.583333 
136 , 0.583333 
137 , 0.583333 
138 , 0.583333 
139 , 0.583333 
140 , 0.583333 
141 , 0.583333 
142 , 0.583333 
143 , 0.583333 
144 , 0.583333 
145 , 0.583333 
146 , 0.583333 
147 , 0.583333 
148 , 0.583333 
149 , 0.583333 
150 , 0.583333 
151 , 0.583333 
152 , 0.583333 
153 , 0.583333 
154 , 0.583333 
155 , 0.583333 
156 , 0.583333 
157 , 0.583333 
158 , 0.583333 
159 , 0.583333 
160 , 0.583333 
161 , 0.583333 
162 , 0.583333 
163 , 0.583333 
164 , 0.583333 
165 , 0.583333 
166 , 0.583333 
167 , 0.583333 
168 , 0.583333 
169 , 0.583333 
170 , 0.583333 
171 , 0.583333 
172 , 0.583333 
173 , 0.583333 
174 , 0.583333 
175 , 0.583333 
176 , 0.583333 
177 , 0.583333 
178 , 0.583333 
179 , 0.583333 
180 , 0.583333 
181 , 0.583333 
182 , 0.583333 
183 , 0.583333 
184 , 0.583333 
185 , 0.583333 
186 , 0.583333 
187 , 0.583333 
188 , 0.583333 
189 , 0.583333 
190 , 0.583333 
191 , 0.583333 
192 , 0.583333 
193 , 0.583333 
194 , 0.583333 
195 , 0.583333 
196 , 0.583333 
197 , 0.583333 
198 , 0.583333 
199 , 0.583333 
200 , 0.583333 
201 , 0.583333 
202 , 0.583333 
203 , 0.583333 
204 , 0.583333 
205 , 0.583333 
206 , 0.583333 
207 , 0.583333 
208 , 0.583333 
209 , 0.583333 
210 , 0.583333 
211 , 0.583333 
212 , 0.583333 
213 , 0.583333 
214 , 0.583333 
215 , 0.583333 
216 , 0.583333 
217 , 0.583333 
218 , 0.583333 
219 , 0.583333 
220 , 0.583333 
221 , 0.583333 
222 , 0.583333 
223 , 0.583333 
224 , 0.583333 
225 , 0.583333 
226 , 0.583333 
227 , 0.583333 
228 , 0.583333 
229 , 0.583333 
230 , 0.583333 
231 , 0.583333 
232 , 0.583333 
233 , 0.583333 
234 , 0.583333 
235 , 0.583333 
236 , 0.583333 
237 , 0.583333 
238 , 0.583333 
239 , 0.583333 
240 , 0.583333 
241 , 0.583333 
242 , 0.583333 
243 , 0.583333 
244 , 0.583333 
245 , 0.583333 
246 , 0.583333 
247 , 0.583333 
248 , 0.583333 
249 , 0.583333 
250 , 0.583333 
251 , 0.583333 
252 , 0.583333 
253 , 0.583333 
254 , 0.583333 
255 , 0.583333 
256 , 0.583333 
257 , 0.583333 
258 , 0.583333 
259 , 0.583333 
260 , 0.583333 
261 , 0.583333 
262 , 0.583333 
263 , 0.583333 
264 , 0.583333 
265 , 0.583333 
266 , 0.583333 
267 , 0.583333 
268 , 0.583333 
269 , 0.583333 
270 , 0.583333 
271 , 0.583333 
272 , 0.583333 
273 , 0.583333 
274 , 0.583333 
275 , 0.583333 
276 , 0.583333 
277 , 0.583333 
278 , 0.583333 
279 , 0.583333 
280 , 0.583333 
281 , 0.583333 
282 , 0.583333 
283 , 0.583333 
284 , 0.583333 
285 , 0.583333 
286 , 0.583333 
287 , 0.583333 
288 , 0.583333 
289 , 0.583333 
290 , 0.583333 
291 , 0.583333 
292 , 0.583333 
293 , 0.583333 
294 , 0.583333 
295 , 0.583333 
296 , 0.583333 
297 , 0.583333 
298 , 0.583333 
299 , 0.583333 
300 , 0.583333 
301 , 0.583333 
302 , 0.583333 
303 , 0.583333 
304 , 0.583333 
305 , 0.583333 
306 , 0.583333 
307 , 0.583333 
308 , 0.583333 
309 , 0.583333 
310 , 0.583333 
311 , 0.583333 
312 , 0.583333 
313 , 0.583333 
314 , 0.583333 
315 , 0.583333 
316 , 0.583333 
317 , 0.583333 
318 , 0.583333 
319 , 0.583333 
