1 , 12288 
2 , 12288 
3 , 12288 
4 , 12288 
5 , 12288 
6 , 12288 
7 , 12288 
8 , 12288 
9 , 12288 
10 , 12288 
11 , 12288 
12 , 12288 
13 , 12288 
14 , 12288 
15 , 12288 
16 , 12288 
17 , 12288 
18 , 12288 
19 , 12288 
20 , 12288 
21 , 12288 
22 , 12288 
23 , 12288 
24 , 12288 
25 , 12288 
26 , 12288 
27 , 12288 
28 , 12288 
29 , 12288 
30 , 12288 
31 , 12288 
32 , 12288 
33 , 12288 
34 , 12288 
35 , 12288 
36 , 12288 
37 , 12288 
38 , 12288 
39 , 12288 
40 , 12288 
41 , 12288 
42 , 12288 
43 , 12288 
44 , 12288 
45 , 12288 
46 , 12288 
47 , 12288 
48 , 12288 
49 , 12288 
50 , 12288 
51 , 12288 
52 , 12288 
53 , 12288 
54 , 12288 
55 , 12288 
56 , 12288 
57 , 12288 
58 , 12288 
59 , 12288 
60 , 12288 
61 , 12288 
62 , 12288 
63 , 12288 
64 , 12288 
65 , 12288 
66 , 12288 
67 , 12288 
68 , 12288 
69 , 12288 
70 , 12288 
71 , 12288 
72 , 12288 
73 , 12288 
74 , 12288 
75 , 12288 
76 , 12288 
77 , 12288 
78 , 12288 
79 , 12288 
80 , 12288 
81 , 12288 
82 , 12288 
83 , 12288 
84 , 12288 
85 , 12288 
86 , 12288 
87 , 12288 
88 , 12288 
89 , 12288 
90 , 12288 
91 , 12288 
92 , 12288 
93 , 12288 
94 , 12288 
95 , 12288 
96 , 12288 
97 , 12288 
98 , 12288 
99 , 12288 
100 , 12288 
101 , 12288 
102 , 12288 
103 , 12288 
104 , 12288 
105 , 12288 
106 , 12288 
107 , 12288 
108 , 12288 
109 , 12288 
110 , 12288 
111 , 12288 
112 , 12288 
113 , 12288 
114 , 12288 
115 , 12288 
116 , 12288 
117 , 12288 
118 , 12288 
119 , 12288 
120 , 12288 
121 , 12288 
122 , 12288 
123 , 12288 
124 , 12288 
125 , 12288 
126 , 12288 
127 , 12288 
128 , 12288 
129 , 12288 
130 , 12288 
131 , 12288 
132 , 12288 
133 , 12288 
134 , 12288 
135 , 12288 
136 , 12288 
137 , 12288 
138 , 12288 
139 , 12288 
140 , 12288 
141 , 12288 
142 , 12288 
143 , 12288 
144 , 12288 
145 , 12288 
146 , 12288 
147 , 12288 
148 , 12288 
149 , 12288 
150 , 12288 
151 , 12288 
152 , 12288 
153 , 12288 
154 , 12288 
155 , 12288 
156 , 12288 
157 , 12288 
158 , 12288 
159 , 12288 
160 , 12288 
161 , 12288 
162 , 12288 
163 , 12288 
164 , 12288 
165 , 12288 
166 , 12288 
167 , 12288 
168 , 12288 
169 , 12288 
170 , 12288 
171 , 12288 
172 , 12288 
173 , 12288 
174 , 12288 
175 , 12288 
176 , 12288 
177 , 12288 
178 , 12288 
179 , 12288 
180 , 12288 
181 , 12288 
182 , 12288 
183 , 12288 
184 , 12288 
185 , 12288 
186 , 12288 
187 , 12288 
188 , 12288 
189 , 12288 
190 , 12288 
191 , 12288 
192 , 12288 
193 , 12288 
194 , 12288 
195 , 12288 
196 , 12288 
197 , 12288 
198 , 12288 
199 , 12288 
200 , 12288 
201 , 12288 
202 , 12288 
203 , 12288 
204 , 12288 
205 , 12288 
206 , 12288 
207 , 12288 
208 , 12288 
209 , 12288 
210 , 12288 
211 , 12288 
212 , 12288 
213 , 12288 
214 , 12288 
215 , 12288 
216 , 12288 
217 , 12288 
218 , 12288 
219 , 12288 
220 , 12288 
221 , 12288 
222 , 12288 
223 , 12288 
224 , 12288 
225 , 12288 
226 , 12288 
227 , 12288 
228 , 12288 
229 , 12288 
230 , 12288 
231 , 12288 
232 , 12288 
233 , 12288 
234 , 12288 
235 , 12288 
236 , 12288 
237 , 12288 
238 , 12288 
239 , 12288 
240 , 12288 
241 , 12288 
242 , 12288 
243 , 12288 
244 , 12288 
245 , 12288 
246 , 12288 
247 , 12288 
248 , 12288 
249 , 12288 
