,0,0,0,0,0,0,0,0,0
0,N,B1,B2,B3,ref-cycles,dcache-loads,dcache-load-misses,l2_rqsts.references,l2_rqsts.miss
1,4096,8,-1,-1,"150,876,225,898","319,976,129,636","1,652,897,937","1,667,166,212","149,835,664"
2,4096,32,8,-1,"181,729,724,820","320,548,195,962","1,278,424,569","1,453,535,308","155,395,500"
3,4096,64,8,-1,"192,550,035,686","320,376,441,347","1,077,838,864","1,307,585,054","139,094,117"
4,4096,128,8,-1,"180,432,781,150","320,306,205,098","1,012,845,010","1,162,534,760","141,847,479"
